fq_name	short_name	namespace	kind	module	source_file	evidence_class	api_status	type_summary	universe_params	canonical_owner	disposition	notes
LRA.Algebra.FieldDefinition.rec	rec	LRA.Algebra.FieldDefinition	recursor	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_recursor	public	forall {K : Type.{u}} {motive : (LRA.Algebra.FieldDefinition.{u} K) -> Sort.{u_1}}, (forall (toRingDefinition : LRA.Algebra.RingDefinition.{u} K) (inv : K -> K) (mul_comm : forall (a : K) (b : K), Eq.{succ u} K (LRA.Algebra.RingDefinition.mul.{u} K toRingDefinition a b) (LRA.Algebra.RingDefinition.mul.{u} K toRingDefinition b a)) (inv_mul_cancel : forall (a : K), (Ne.{succ u} K a (LRA.Algebra.RingDefinition.zero.{u} K toRingDefinition)) -> (Eq.{succ u} K (LRA.Algebra.RingDefinition.mul.{u} K toRingDefinition (inv a) a) (LRA.Algebra.RingDefinition.one.{u} K toRingDefinition))), motive (LRA.Algebra.FieldDefinition.mk.{u} K toRingDefinition inv mul_comm inv_mul_cancel)) -> (forall (t : LRA.Algebra.FieldDefinition.{u} K), motive t)	u_1,u	LRA.Algebra.FieldDefinition.rec	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.FieldDefinition.recOn	recOn	LRA.Algebra.FieldDefinition	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall {K : Type.{u}} {motive : (LRA.Algebra.FieldDefinition.{u} K) -> Sort.{u_1}} (t : LRA.Algebra.FieldDefinition.{u} K), (forall (toRingDefinition : LRA.Algebra.RingDefinition.{u} K) (inv : K -> K) (mul_comm : forall (a : K) (b : K), Eq.{succ u} K (LRA.Algebra.RingDefinition.mul.{u} K toRingDefinition a b) (LRA.Algebra.RingDefinition.mul.{u} K toRingDefinition b a)) (inv_mul_cancel : forall (a : K), (Ne.{succ u} K a (LRA.Algebra.RingDefinition.zero.{u} K toRingDefinition)) -> (Eq.{succ u} K (LRA.Algebra.RingDefinition.mul.{u} K toRingDefinition (inv a) a) (LRA.Algebra.RingDefinition.one.{u} K toRingDefinition))), motive (LRA.Algebra.FieldDefinition.mk.{u} K toRingDefinition inv mul_comm inv_mul_cancel)) -> (motive t)	u_1,u	LRA.Algebra.FieldDefinition.recOn	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.FieldDefinition.toRingDefinition	toRingDefinition	LRA.Algebra.FieldDefinition	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_projection	public	forall {K : Type.{u}}, (LRA.Algebra.FieldDefinition.{u} K) -> (LRA.Algebra.RingDefinition.{u} K)	u	LRA.Algebra.FieldDefinition.toRingDefinition	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition	GroupDefinition	LRA.Algebra	inductive	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	authored	public	Type.{u} -> Type.{u}	u	LRA.Algebra.GroupDefinition	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition._sizeOf_1	_sizeOf_1	LRA.Algebra.GroupDefinition	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall {G : Type.{u}} [inst._@.LRA.VolumeVI.AbstractAlgebra.Foundations.Structures.3417315557._hygCtx._hyg.26 : SizeOf.{succ u} G], (LRA.Algebra.GroupDefinition.{u} G) -> Nat	u	LRA.Algebra.GroupDefinition._sizeOf_1	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition._sizeOf_inst	_sizeOf_inst	LRA.Algebra.GroupDefinition	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall (G : Type.{u}) [inst._@.LRA.VolumeVI.AbstractAlgebra.Foundations.Structures.3417315557._hygCtx._hyg.27 : SizeOf.{succ u} G], SizeOf.{succ u} (LRA.Algebra.GroupDefinition.{u} G)	u	LRA.Algebra.GroupDefinition._sizeOf_inst	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition.casesOn	casesOn	LRA.Algebra.GroupDefinition	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall {G : Type.{u}} {motive : (LRA.Algebra.GroupDefinition.{u} G) -> Sort.{u_1}} (t : LRA.Algebra.GroupDefinition.{u} G), (forall (toMonoidDefinition : LRA.Algebra.MonoidDefinition.{u} G) (inv : G -> G) (inv_mul_cancel : forall (a : G), Eq.{succ u} G (LRA.Algebra.SemigroupDefinition.mul.{u} G (LRA.Algebra.MonoidDefinition.toSemigroupDefinition.{u} G toMonoidDefinition) (inv a) a) (LRA.Algebra.MonoidDefinition.one.{u} G toMonoidDefinition)), motive (LRA.Algebra.GroupDefinition.mk.{u} G toMonoidDefinition inv inv_mul_cancel)) -> (motive t)	u_1,u	LRA.Algebra.GroupDefinition.casesOn	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition.ctorIdx	ctorIdx	LRA.Algebra.GroupDefinition	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall {G : Type.{u}}, (LRA.Algebra.GroupDefinition.{u} G) -> Nat	u	LRA.Algebra.GroupDefinition.ctorIdx	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition.inv	inv	LRA.Algebra.GroupDefinition	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_projection	public	forall {G : Type.{u}}, (LRA.Algebra.GroupDefinition.{u} G) -> G -> G	u	LRA.Algebra.GroupDefinition.inv	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition.inv_mul_cancel	inv_mul_cancel	LRA.Algebra.GroupDefinition	theorem	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_projection	public	forall {G : Type.{u}} (self : LRA.Algebra.GroupDefinition.{u} G) (a : G), Eq.{succ u} G (LRA.Algebra.SemigroupDefinition.mul.{u} G (LRA.Algebra.MonoidDefinition.toSemigroupDefinition.{u} G (LRA.Algebra.GroupDefinition.toMonoidDefinition.{u} G self)) (LRA.Algebra.GroupDefinition.inv.{u} G self a) a) (LRA.Algebra.MonoidDefinition.one.{u} G (LRA.Algebra.GroupDefinition.toMonoidDefinition.{u} G self))	u	LRA.Algebra.GroupDefinition.inv_mul_cancel	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition.mk	mk	LRA.Algebra.GroupDefinition	constructor	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_constructor	public	forall {G : Type.{u}} (toMonoidDefinition : LRA.Algebra.MonoidDefinition.{u} G) (inv : G -> G), (forall (a : G), Eq.{succ u} G (LRA.Algebra.SemigroupDefinition.mul.{u} G (LRA.Algebra.MonoidDefinition.toSemigroupDefinition.{u} G toMonoidDefinition) (inv a) a) (LRA.Algebra.MonoidDefinition.one.{u} G toMonoidDefinition)) -> (LRA.Algebra.GroupDefinition.{u} G)	u	LRA.Algebra.GroupDefinition.mk	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition.mk._flat_ctor	_flat_ctor	LRA.Algebra.GroupDefinition.mk	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall {G : Type.{u}} (mul : G -> G -> G), (forall (a : G) (b : G) (c : G), Eq.{succ u} G (mul (mul a b) c) (mul a (mul b c))) -> (forall (one : G), (forall (a : G), Eq.{succ u} G (mul one a) a) -> (forall (a : G), Eq.{succ u} G (mul a one) a) -> (forall (inv : G -> G), (forall (a : G), Eq.{succ u} G (mul (inv a) a) one) -> (LRA.Algebra.GroupDefinition.{u} G)))	u	LRA.Algebra.GroupDefinition.mk._flat_ctor	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition.mk.inj	inj	LRA.Algebra.GroupDefinition.mk	theorem	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall {G : Type.{u}} {toMonoidDefinition : LRA.Algebra.MonoidDefinition.{u} G} {inv : G -> G} {inv_mul_cancel : forall (a : G), Eq.{succ u} G (LRA.Algebra.SemigroupDefinition.mul.{u} G (LRA.Algebra.MonoidDefinition.toSemigroupDefinition.{u} G toMonoidDefinition) (inv a) a) (LRA.Algebra.MonoidDefinition.one.{u} G toMonoidDefinition)} {toMonoidDefinition_1 : LRA.Algebra.MonoidDefinition.{u} G} {inv_1 : G -> G} {inv_mul_cancel_1 : forall (a : G), Eq.{succ u} G (LRA.Algebra.SemigroupDefinition.mul.{u} G (LRA.Algebra.MonoidDefinition.toSemigroupDefinition.{u} G toMonoidDefinition_1) (inv_1 a) a) (LRA.Algebra.MonoidDefinition.one.{u} G toMonoidDefinition_1)}, (Eq.{succ u} (LRA.Algebra.GroupDefinition.{u} G) (LRA.Algebra.GroupDefinition.mk.{u} G toMonoidDefinition inv inv_mul_cancel) (LRA.Algebra.GroupDefinition.mk.{u} G toMonoidDefinition_1 inv_1 inv_mul_cancel_1)) -> (And (Eq.{succ u} (LRA.Algebra.MonoidDefinition.{u} G) toMonoidDefinition toMonoidDefinition_1) (Eq.{succ u} (G -> G) inv inv_1))	u	LRA.Algebra.GroupDefinition.mk.inj	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition.mk.injEq	injEq	LRA.Algebra.GroupDefinition.mk	theorem	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall {G : Type.{u}} (toMonoidDefinition : LRA.Algebra.MonoidDefinition.{u} G) (inv : G -> G) (inv_mul_cancel : forall (a : G), Eq.{succ u} G (LRA.Algebra.SemigroupDefinition.mul.{u} G (LRA.Algebra.MonoidDefinition.toSemigroupDefinition.{u} G toMonoidDefinition) (inv a) a) (LRA.Algebra.MonoidDefinition.one.{u} G toMonoidDefinition)) (toMonoidDefinition_1 : LRA.Algebra.MonoidDefinition.{u} G) (inv_1 : G -> G) (inv_mul_cancel_1 : forall (a : G), Eq.{succ u} G (LRA.Algebra.SemigroupDefinition.mul.{u} G (LRA.Algebra.MonoidDefinition.toSemigroupDefinition.{u} G toMonoidDefinition_1) (inv_1 a) a) (LRA.Algebra.MonoidDefinition.one.{u} G toMonoidDefinition_1)), Eq.{1} Prop (Eq.{succ u} (LRA.Algebra.GroupDefinition.{u} G) (LRA.Algebra.GroupDefinition.mk.{u} G toMonoidDefinition inv inv_mul_cancel) (LRA.Algebra.GroupDefinition.mk.{u} G toMonoidDefinition_1 inv_1 inv_mul_cancel_1)) (And (Eq.{succ u} (LRA.Algebra.MonoidDefinition.{u} G) toMonoidDefinition toMonoidDefinition_1) (Eq.{succ u} (G -> G) inv inv_1))	u	LRA.Algebra.GroupDefinition.mk.injEq	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition.mk.noConfusion	noConfusion	LRA.Algebra.GroupDefinition.mk	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_companion	public	forall {G : Type.{u}} {P : Sort.{u_1}} {toMonoidDefinition : LRA.Algebra.MonoidDefinition.{u} G} {inv : G -> G} {inv_mul_cancel : forall (a : G), Eq.{succ u} G (LRA.Algebra.SemigroupDefinition.mul.{u} G (LRA.Algebra.MonoidDefinition.toSemigroupDefinition.{u} G toMonoidDefinition) (inv a) a) (LRA.Algebra.MonoidDefinition.one.{u} G toMonoidDefinition)} {toMonoidDefinition' : LRA.Algebra.MonoidDefinition.{u} G} {inv' : G -> G} {inv_mul_cancel' : forall (a : G), Eq.{succ u} G (LRA.Algebra.SemigroupDefinition.mul.{u} G (LRA.Algebra.MonoidDefinition.toSemigroupDefinition.{u} G toMonoidDefinition') (inv' a) a) (LRA.Algebra.MonoidDefinition.one.{u} G toMonoidDefinition')}, (Eq.{succ u} (LRA.Algebra.GroupDefinition.{u} G) (LRA.Algebra.GroupDefinition.mk.{u} G toMonoidDefinition inv inv_mul_cancel) (LRA.Algebra.GroupDefinition.mk.{u} G toMonoidDefinition' inv' inv_mul_cancel')) -> ((HEq.{succ u} (LRA.Algebra.MonoidDefinition.{u} G) toMonoidDefinition (LRA.Algebra.MonoidDefinition.{u} G) toMonoidDefinition') -> (HEq.{succ u} (G -> G) inv (G -> G) inv') -> P) -> P	u_1,u	LRA.Algebra.GroupDefinition.mk.noConfusion	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition.mk.sizeOf_spec	sizeOf_spec	LRA.Algebra.GroupDefinition.mk	theorem	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall {G : Type.{u}} [inst._@.LRA.VolumeVI.AbstractAlgebra.Foundations.Structures.3417315557._hygCtx._hyg.28 : SizeOf.{succ u} G] (toMonoidDefinition : LRA.Algebra.MonoidDefinition.{u} G) (inv : G -> G) (inv_mul_cancel : forall (a : G), Eq.{succ u} G (LRA.Algebra.SemigroupDefinition.mul.{u} G (LRA.Algebra.MonoidDefinition.toSemigroupDefinition.{u} G toMonoidDefinition) (inv a) a) (LRA.Algebra.MonoidDefinition.one.{u} G toMonoidDefinition)), Eq.{1} Nat (SizeOf.sizeOf.{succ u} (LRA.Algebra.GroupDefinition.{u} G) (LRA.Algebra.GroupDefinition._sizeOf_inst.{u} G inst._@.LRA.VolumeVI.AbstractAlgebra.Foundations.Structures.3417315557._hygCtx._hyg.28) (LRA.Algebra.GroupDefinition.mk.{u} G toMonoidDefinition inv inv_mul_cancel)) (HAdd.hAdd.{0, 0, 0} Nat Nat Nat (instHAdd.{0} Nat instAddNat) (OfNat.ofNat.{0} Nat 1 (instOfNatNat 1)) (SizeOf.sizeOf.{succ u} (LRA.Algebra.MonoidDefinition.{u} G) (LRA.Algebra.MonoidDefinition._sizeOf_inst.{u} G inst._@.LRA.VolumeVI.AbstractAlgebra.Foundations.Structures.3417315557._hygCtx._hyg.28) toMonoidDefinition))	u	LRA.Algebra.GroupDefinition.mk.sizeOf_spec	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition.noConfusion	noConfusion	LRA.Algebra.GroupDefinition	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_companion	public	forall {P : Sort.{u_1}} {G : Type.{u}} {t : LRA.Algebra.GroupDefinition.{u} G} {G' : Type.{u}} {t' : LRA.Algebra.GroupDefinition.{u} G'}, (Eq.{succ (succ u)} Type.{u} G G') -> (HEq.{succ u} (LRA.Algebra.GroupDefinition.{u} G) t (LRA.Algebra.GroupDefinition.{u} G') t') -> (LRA.Algebra.GroupDefinition.noConfusionType.{u_1, u} P G t G' t')	u_1,u	LRA.Algebra.GroupDefinition.noConfusion	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition.noConfusionType	noConfusionType	LRA.Algebra.GroupDefinition	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_companion	public	Sort.{u_1} -> (forall {G : Type.{u}}, (LRA.Algebra.GroupDefinition.{u} G) -> (forall {G' : Type.{u}}, (LRA.Algebra.GroupDefinition.{u} G') -> Sort.{u_1}))	u_1,u	LRA.Algebra.GroupDefinition.noConfusionType	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition.rec	rec	LRA.Algebra.GroupDefinition	recursor	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_recursor	public	forall {G : Type.{u}} {motive : (LRA.Algebra.GroupDefinition.{u} G) -> Sort.{u_1}}, (forall (toMonoidDefinition : LRA.Algebra.MonoidDefinition.{u} G) (inv : G -> G) (inv_mul_cancel : forall (a : G), Eq.{succ u} G (LRA.Algebra.SemigroupDefinition.mul.{u} G (LRA.Algebra.MonoidDefinition.toSemigroupDefinition.{u} G toMonoidDefinition) (inv a) a) (LRA.Algebra.MonoidDefinition.one.{u} G toMonoidDefinition)), motive (LRA.Algebra.GroupDefinition.mk.{u} G toMonoidDefinition inv inv_mul_cancel)) -> (forall (t : LRA.Algebra.GroupDefinition.{u} G), motive t)	u_1,u	LRA.Algebra.GroupDefinition.rec	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition.recOn	recOn	LRA.Algebra.GroupDefinition	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall {G : Type.{u}} {motive : (LRA.Algebra.GroupDefinition.{u} G) -> Sort.{u_1}} (t : LRA.Algebra.GroupDefinition.{u} G), (forall (toMonoidDefinition : LRA.Algebra.MonoidDefinition.{u} G) (inv : G -> G) (inv_mul_cancel : forall (a : G), Eq.{succ u} G (LRA.Algebra.SemigroupDefinition.mul.{u} G (LRA.Algebra.MonoidDefinition.toSemigroupDefinition.{u} G toMonoidDefinition) (inv a) a) (LRA.Algebra.MonoidDefinition.one.{u} G toMonoidDefinition)), motive (LRA.Algebra.GroupDefinition.mk.{u} G toMonoidDefinition inv inv_mul_cancel)) -> (motive t)	u_1,u	LRA.Algebra.GroupDefinition.recOn	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.GroupDefinition.toMonoidDefinition	toMonoidDefinition	LRA.Algebra.GroupDefinition	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_projection	public	forall {G : Type.{u}}, (LRA.Algebra.GroupDefinition.{u} G) -> (LRA.Algebra.MonoidDefinition.{u} G)	u	LRA.Algebra.GroupDefinition.toMonoidDefinition	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.MonoidDefinition	MonoidDefinition	LRA.Algebra	inductive	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	authored	public	Type.{u} -> Type.{u}	u	LRA.Algebra.MonoidDefinition	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.MonoidDefinition._sizeOf_1	_sizeOf_1	LRA.Algebra.MonoidDefinition	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall {M : Type.{u}} [inst._@.LRA.VolumeVI.AbstractAlgebra.Foundations.Structures.1894759533._hygCtx._hyg.33 : SizeOf.{succ u} M], (LRA.Algebra.MonoidDefinition.{u} M) -> Nat	u	LRA.Algebra.MonoidDefinition._sizeOf_1	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.MonoidDefinition._sizeOf_inst	_sizeOf_inst	LRA.Algebra.MonoidDefinition	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall (M : Type.{u}) [inst._@.LRA.VolumeVI.AbstractAlgebra.Foundations.Structures.1894759533._hygCtx._hyg.34 : SizeOf.{succ u} M], SizeOf.{succ u} (LRA.Algebra.MonoidDefinition.{u} M)	u	LRA.Algebra.MonoidDefinition._sizeOf_inst	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.MonoidDefinition.casesOn	casesOn	LRA.Algebra.MonoidDefinition	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall {M : Type.{u}} {motive : (LRA.Algebra.MonoidDefinition.{u} M) -> Sort.{u_1}} (t : LRA.Algebra.MonoidDefinition.{u} M), (forall (toSemigroupDefinition : LRA.Algebra.SemigroupDefinition.{u} M) (one : M) (one_mul : forall (a : M), Eq.{succ u} M (LRA.Algebra.SemigroupDefinition.mul.{u} M toSemigroupDefinition one a) a) (mul_one : forall (a : M), Eq.{succ u} M (LRA.Algebra.SemigroupDefinition.mul.{u} M toSemigroupDefinition a one) a), motive (LRA.Algebra.MonoidDefinition.mk.{u} M toSemigroupDefinition one one_mul mul_one)) -> (motive t)	u_1,u	LRA.Algebra.MonoidDefinition.casesOn	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.MonoidDefinition.ctorIdx	ctorIdx	LRA.Algebra.MonoidDefinition	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall {M : Type.{u}}, (LRA.Algebra.MonoidDefinition.{u} M) -> Nat	u	LRA.Algebra.MonoidDefinition.ctorIdx	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.MonoidDefinition.mk	mk	LRA.Algebra.MonoidDefinition	constructor	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_constructor	public	forall {M : Type.{u}} (toSemigroupDefinition : LRA.Algebra.SemigroupDefinition.{u} M) (one : M), (forall (a : M), Eq.{succ u} M (LRA.Algebra.SemigroupDefinition.mul.{u} M toSemigroupDefinition one a) a) -> (forall (a : M), Eq.{succ u} M (LRA.Algebra.SemigroupDefinition.mul.{u} M toSemigroupDefinition a one) a) -> (LRA.Algebra.MonoidDefinition.{u} M)	u	LRA.Algebra.MonoidDefinition.mk	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.MonoidDefinition.mk._flat_ctor	_flat_ctor	LRA.Algebra.MonoidDefinition.mk	definition	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall {M : Type.{u}} (mul : M -> M -> M), (forall (a : M) (b : M) (c : M), Eq.{succ u} M (mul (mul a b) c) (mul a (mul b c))) -> (forall (one : M), (forall (a : M), Eq.{succ u} M (mul one a) a) -> (forall (a : M), Eq.{succ u} M (mul a one) a) -> (LRA.Algebra.MonoidDefinition.{u} M))	u	LRA.Algebra.MonoidDefinition.mk._flat_ctor	KEEP	compiled environment plus reconciled source scan
LRA.Algebra.MonoidDefinition.mk.inj	inj	LRA.Algebra.MonoidDefinition.mk	theorem	LRA.VolumeVI.AbstractAlgebra.Foundations.Structures	LRA/VolumeVI/AbstractAlgebra/Foundations/Structures.lean	generated_or_elaborated	public	forall {M : Type.{u}} {toSemigroupDefinition : LRA.Algebra.SemigroupDefinition.{u} M} {one : M} {one_mul : forall (a : M), Eq.{succ u} M (LRA.Algebra.SemigroupDefinition.mul.{u} M toSemigroupDefinition one a) a} {mul_one : forall (a : M), Eq.{succ u} M (LRA.Algebra.SemigroupDefinition.mul.{u} M toSemigroupDefinition a one) a} {toSemigroupDefinition_1 : LRA.Algebra.SemigroupDefinition.{u} M} {one_1 : M} {one_mul_1 : forall (a : M), Eq.{succ u} M (LRA.Algebra.SemigroupDefinition.mul.{u} M toSemigroupDefinition_1 one_1 a) a} {mul_one_1 : forall (a : M), Eq.{succ u} M (LRA.Algebra.SemigroupDefinition.mul.{u} M toSemigroupDefinition_1 a one_1) a}, (Eq.{succ u} (LRA.Algebra.MonoidDefinition.{u} M) (LRA.Algebra.MonoidDefinition.mk.{u} M toSemigroupDefinition one one_mul mul_one) (LRA.Algebra.MonoidDefinition.mk.{u} M toSemigroupDefinition_1 one_1 one_mul_1 mul_one_1)) -> (And (Eq.{succ u} (LRA.Algebra.SemigroupDefinition.{u} M) toSemigroupDefinition toSemigroupDefinition_1) (Eq.{succ u} M one one_1))	u	LRA.Algebra.MonoidDefinition.mk.inj	KEEP	compiled environment plus reconciled source scan
